,Description,Price,Rating,ReviewCount,Url,Url_img,Brand
36317,Women Watches Waterproof Quartz Watch with Genuine Leather Strap Roman Numerals Wrist Watch Fashion Dress Watch for Ladies Girls,50.99,4.7,15,https://www.amazon.ca/RORIOS-Watches-Waterproof-Genuine-Numerals/dp/B099KDTXQK/ref=sr_1_13049?keywords=watch&qid=1655331977&s=fashion&sr=1-13049,https://m.media-amazon.com/images/I/51-3nxNIM4S._AC_UL320_.jpg,RORIOS
36319,Women Watches Waterproof Quartz Watch with Stainless Steel Mesh Strap Fashion Flowers Wristwatch Unique Dress Watch for Ladies Girls,55.99,4.0,2,https://www.amazon.ca/RORIOS-Watches-Waterproof-Stainless-Wristwatch/dp/B096MCBFKL/ref=sr_1_13051?keywords=watch&qid=1655331977&s=fashion&sr=1-13051,https://m.media-amazon.com/images/I/71AQyilMTCS._AC_UL320_.jpg,RORIOS
36322,Elegant Women Watch Analogue Quartz Watches Diamond Cutting Glass Mirror Dial Lady's Wrist Watch with Mesh Band Fashion Watch for Girls,49.99,0.0,2,https://www.amazon.ca/RORIOS-Elegant-Analogue-Watches-Diamond/dp/B08CZH1PNR/ref=sr_1_13054?keywords=watch&qid=1655331977&s=fashion&sr=1-13054,https://m.media-amazon.com/images/I/71t3IDFncXL._AC_UL320_.jpg,RORIOS
36323,Women Watch Analogue Quartz Watches Starry Sky Dial Stainless Steel Mesh Band Stylish Ladies Wristwatches,55.99,4.7,5,https://www.amazon.ca/RORIOS-Analogue-Watches-Stainless-Wristwatches/dp/B08CVGWK13/ref=sr_1_13055?keywords=watch&qid=1655331977&s=fashion&sr=1-13055,https://m.media-amazon.com/images/I/71CBXmrofwL._AC_UL320_.jpg,RORIOS
36324,Women Watches Analogue Quartz Watch Shining Starry Simulated Diamond Dial Stainless Steel Band Ladies Wristwatches,55.99,4.7,15,https://www.amazon.ca/RORIOS-Analogue-Simulated-Stainless-Wristwatches/dp/B085WPCNWZ/ref=sr_1_13056?keywords=watch&qid=1655331977&s=fashion&sr=1-13056,https://m.media-amazon.com/images/I/61tYgMMdjVL._AC_UL320_.jpg,RORIOS
36325,Women Watches Beautiful Flower Dial Analogue Quartz Watch Minimalism Mesh Strap Ladies Wristwatches,55.99,3.0,6,https://www.amazon.ca/RORIOS-Beautiful-Analogue-Minimalism-Wristwatches/dp/B085VTXPTZ/ref=sr_1_13057?keywords=watch&qid=1655331977&s=fashion&sr=1-13057,https://m.media-amazon.com/images/I/71tVGp4Lk0L._AC_UL320_.jpg,RORIOS
36327,Fashion Analogue Quartz Watches Stainless Steel Band Starry Sky Dial Wrist Watches for Girl/Women Waterproof,54.99,4.9,14,https://www.amazon.ca/RORIOS-Fashion-Analogue-Stainless-Waterproof/dp/B07GLTY42N/ref=sr_1_13059?keywords=watch&qid=1655331977&s=fashion&sr=1-13059,https://m.media-amazon.com/images/I/71vGFQ+DlNL._AC_UL320_.jpg,RORIOS
36328,"Women's SP5212 Casual Bold Watch, Silver",99.98,1.0,1,https://www.amazon.ca/SEAPRO-Womens-SP5212-Casual-Silver/dp/B00FFUL4HI/ref=sr_1_13064?keywords=watch&qid=1655331977&s=fashion&sr=1-13064,https://m.media-amazon.com/images/I/81HJRh0ghRL._AC_UL320_.jpg,Seapro
36353,Women's Project Z,239.4,4.1,18,https://www.amazon.ca/Tommy-Hilfiger-Womens-Project-Z/dp/B07YP3MQ35/ref=sr_1_13081?keywords=watch&qid=1655331978&s=fashion&sr=1-13081,https://m.media-amazon.com/images/I/81IiA3jHWlL._AC_UL320_.jpg,Tommy Hilfiger
36354,Ice World Small WO.ES.S.S.12 Wristwatch for Women Silicone Strap,24.99,4.2,6,https://www.amazon.ca/Watch-World-WO-ES-S-S-12-Wristwatch-Silicone/dp/B008F7G1T4/ref=sr_1_13084?keywords=watch&qid=1655331978&s=fashion&sr=1-13084,https://m.media-amazon.com/images/I/813V-tKKwcL._AC_UL320_.jpg,ICE WATCH
36356,"Women's 120 Analog-Quartz Sport Watch with Stainless-Steel Strap, Silver, 18 (Model: R3253588501)",198.0,3.6,13,https://www.amazon.ca/SECTOR-Womens-Quartz-Stainless-Steel/dp/B01B2TJO0E/ref=sr_1_13086?keywords=watch&qid=1655331978&s=fashion&sr=1-13086,https://m.media-amazon.com/images/I/81K91MyzdNL._AC_UL320_.jpg,Sector No Limits
36363,Ladies' Watch Olivia Burton OB14WD24 (30 mm),202.0,0.0,1,https://www.amazon.ca/Ladies-Watch-Olivia-Burton-OB14WD24/dp/B00LU0AJPA/ref=sr_1_13093?keywords=watch&qid=1655331978&s=fashion&sr=1-13093,https://m.media-amazon.com/images/I/51iB04qWiUL._AC_UL320_.jpg,Olivia Burton
36364,PH8076 Multicolor Steel Bracelet & Case Mineral Women's Watch,239.4,3.0,1,https://www.amazon.ca/Pulsar-PH8076-Multicolor-Bracelet-Mineral/dp/B00JAFOAE8/ref=sr_1_13094?keywords=watch&qid=1655331978&s=fashion&sr=1-13094,https://m.media-amazon.com/images/I/61bIiw6NSgL._AC_UL320_.jpg,Pulsar
36371,Women Watches Waterproof Analogue Quartz Watch with Leather Strap Rhinestone Female Wrist Watch Fashion Watch for Ladies Girls,49.99,0.0,1,https://www.amazon.ca/RORIOS-Watches-Analogue-Stainless-Rhinestone/dp/B09MZ3Z1YY/ref=sr_1_13101?keywords=watch&qid=1655331978&s=fashion&sr=1-13101,https://m.media-amazon.com/images/I/61pVxThWjDL._AC_UL320_.jpg,RORIOS
36372,Women Watches Waterproof Analogue Quartz Watch with Stainless Steel Strap Rhinestone Female Wrist Watch Fashion Watch for Ladies Girls,54.99,0.0,1,https://www.amazon.ca/RORIOS-Waterproof-Analogue-Stainless-Rhinestone/dp/B09MW1P4ML/ref=sr_1_13102?keywords=watch&qid=1655331978&s=fashion&sr=1-13102,https://m.media-amazon.com/images/I/61JUPi4B9tL._AC_UL320_.jpg,RORIOS
36374,Women Watches Analogue Quartz Watch with Rose Gold Stainless Steel Strap Fashion Rhinestone Wristwatch for Ladies Girls,56.99,0.0,3,https://www.amazon.ca/RORIOS-Analogue-Stainless-Rhinestone-Wristwatch/dp/B09L4KWPQ3/ref=sr_1_13104?keywords=watch&qid=1655331978&s=fashion&sr=1-13104,https://m.media-amazon.com/images/I/61ZkxURShyL._AC_UL320_.jpg,RORIOS
36375,Women Watches Analogue Quartz Watch with Stainless Steel Strap Waterproof Retro Square Wristwatch Elegant Watch for Ladies Girls,57.99,2.9,3,https://www.amazon.ca/RORIOS-Analogue-Stainless-Waterproof-Wristwatch/dp/B09F6F4MV4/ref=sr_1_13105?keywords=watch&qid=1655331978&s=fashion&sr=1-13105,https://m.media-amazon.com/images/I/618xF5XbqzL._AC_UL320_.jpg,RORIOS
36376,Women Watches Waterproof Analog Quartz Watch with Stainless Steel Strap Fashion Rhinestone Wristwatch for Ladies Girls,54.99,4.0,17,https://www.amazon.ca/RORIOS-Waterproof-Stainless-Rhinestone-Wristwatch/dp/B0987HR38F/ref=sr_1_13106?keywords=watch&qid=1655331978&s=fashion&sr=1-13106,https://m.media-amazon.com/images/I/71c-ade5IFS._AC_UL320_.jpg,RORIOS
36377,Women Watches Waterproof Analog Quartz Watch with Rose Gold Stainless Steel Strap Fashion Dress Wristwatch for Ladies Girls,58.99,0.0,1,https://www.amazon.ca/RORIOS-Watches-Waterproof-Stainless-Wristwatch/dp/B094D6J2X4/ref=sr_1_13107?keywords=watch&qid=1655331978&s=fashion&sr=1-13107,https://m.media-amazon.com/images/I/61+qY7y4qGS._AC_UL320_.jpg,RORIOS
36378,Women Watches Analog Quartz Waterproof Watch with Stainless Steel Mesh Band Fashion Rhinestone Wristwatch Elegant Dress Ladies Watch,48.99,0.0,1,https://www.amazon.ca/RORIOS-Waterproof-Stainless-Rhinestone-Wristwatch/dp/B091774TXR/ref=sr_1_13108?keywords=watch&qid=1655331978&s=fashion&sr=1-13108,https://m.media-amazon.com/images/I/71Q3PfHpT2L._AC_UL320_.jpg,RORIOS
36379,Women Watches Analogue Quartz Watch with Rose Gold Stainless Steel Strap Rhinestone Wristwatch Waterproof Fashion Dress Watch for Ladies Girls,58.99,0.0,1,https://www.amazon.ca/RORIOS-Stainless-Rhinestone-Wristwatch-Waterproof/dp/B08ZN4Q63B/ref=sr_1_13109?keywords=watch&qid=1655331978&s=fashion&sr=1-13109,https://m.media-amazon.com/images/I/61hUZV0QQBL._AC_UL320_.jpg,RORIOS
36382,Women Watches Women's Chronograph Quartz Watch with Stainless Steel Mesh Strap Multifunction Ladies Wristwatch Fashion Dress Watch for Women Girls,57.99,0.0,1,https://www.amazon.ca/RORIOS-Chronograph-Stainless-Multifunction-Wristwatch/dp/B08L6FCY7P/ref=sr_1_13112?keywords=watch&qid=1655331978&s=fashion&sr=1-13112,https://m.media-amazon.com/images/I/71wtyB1awxL._AC_UL320_.jpg,RORIOS
36399,Casual Women Watches Minimalism Simple Watch for Women Girls Stainless Steel Mesh Strap Ultra-Thin Ladies Wristwatch,47.99,4.0,15,https://www.amazon.ca/RORIOS-Minimalism-Stainless-Ultra-Thin-Wristwatch/dp/B08H8HFHMC/ref=sr_1_13117?keywords=watch&qid=1655331980&s=fashion&sr=1-13117,https://m.media-amazon.com/images/I/71wrDYJmNLL._AC_UL320_.jpg,RORIOS
36400,Elegant Women Watch Shinning Rhinestone Watches Bling Stainless Steel Strap Watches Lady Dress Wristwatch,46.99,3.8,7,https://www.amazon.ca/RORIOS-Shinning-Rhinestone-Stainless-Wristwatch/dp/B08GX4X1PM/ref=sr_1_13118?keywords=watch&qid=1655331980&s=fashion&sr=1-13118,https://m.media-amazon.com/images/I/71Gp9mG+qSL._AC_UL320_.jpg,RORIOS
36401,Women Watches Analogue Quartz Watch Fashionable Ladies Wristwatch Mesh Band Shining Starry Sky Dial Easily Use Watches,47.99,4.3,11,https://www.amazon.ca/RORIOS-Watches-Analogue-Fashionable-Wristwatch/dp/B08GRZNDSN/ref=sr_1_13119?keywords=watch&qid=1655331980&s=fashion&sr=1-13119,https://m.media-amazon.com/images/I/71am-zUq0HL._AC_UL320_.jpg,RORIOS
36402,Women Watch Quartz Analog Watch Elegant Watch for Girl Bangle Bracelet Watch Cutting Mirror Dial Women Wristwatches,49.99,3.0,1,https://www.amazon.ca/RORIOS-Elegant-Bracelet-Cutting-Wristwatches/dp/B08FFPRCMZ/ref=sr_1_13120?keywords=watch&qid=1655331980&s=fashion&sr=1-13120,https://m.media-amazon.com/images/I/61SmneCls8L._AC_UL320_.jpg,RORIOS
36404,Elegant Women Watches Fashion Wrist Watch for Girls Floral Dress Watch with Stainless Steel Mesh Band Casual Women Wrist Watches,54.99,4.0,2,https://www.amazon.ca/RORIOS-Elegant-Watches-Fashion-Stainless/dp/B08F9C4H18/ref=sr_1_13122?keywords=watch&qid=1655331980&s=fashion&sr=1-13122,https://m.media-amazon.com/images/I/71XTnX37NaL._AC_UL320_.jpg,RORIOS
36405,Fashion Women Watches Elegant Girl Wrist Watch Analogue Quartz Watch Sweet Gradient Colors Style Mesh Strap Watch for Ladies,55.99,0.0,1,https://www.amazon.ca/RORIOS-Fashion-Watches-Analogue-Gradient/dp/B08DXQR348/ref=sr_1_13123?keywords=watch&qid=1655331980&s=fashion&sr=1-13123,https://m.media-amazon.com/images/I/71kNsWnP10L._AC_UL320_.jpg,RORIOS
36406,Women Watches Flower Pattern Dial Analogue Quartz Watch Stainless Steel Mesh Band Elegant Ladies Wristwatches,54.99,0.0,1,https://www.amazon.ca/RORIOS-Watches-Analogue-Stainless-Wristwatches/dp/B08D99BJFH/ref=sr_1_13124?keywords=watch&qid=1655331980&s=fashion&sr=1-13124,https://m.media-amazon.com/images/I/71-UzHPPc1L._AC_UL320_.jpg,RORIOS
36413,Women Watch Analogue Quartz Watches Minimalism Simple Girl Watch Stainless Steel Mesh Strap Stylish Ladies Wristwatches,48.99,0.0,3,https://www.amazon.ca/RORIOS-Analogue-Minimalism-Stainless-Wristwatches/dp/B08C569GCT/ref=sr_1_13131?keywords=watch&qid=1655331980&s=fashion&sr=1-13131,https://m.media-amazon.com/images/I/71alb4A7szL._AC_UL320_.jpg,RORIOS
36416,Women Watches Analogue Quartz Watch Minimalism Simulated Diamond Mesh Strap Ladies Wristwatches,51.99,0.0,1,https://www.amazon.ca/RORIOS-Analogue-Minimalism-Simulated-Wristwatches/dp/B085DYZSRQ/ref=sr_1_13134?keywords=watch&qid=1655331980&s=fashion&sr=1-13134,https://m.media-amazon.com/images/I/71CVxFWUTHL._AC_UL320_.jpg,RORIOS
36423,Women's Melissa,556.17,0.0,3,https://www.amazon.ca/Michael-Kors-MK4368-Womens-Melissa/dp/B083ZJB9LX/ref=sr_1_13141?keywords=watch&qid=1655331980&s=fashion&sr=1-13141,https://m.media-amazon.com/images/I/81wcz56mokL._AC_UL320_.jpg,Michael Kors
36432,Metropolis Womens Analogue Japanese-Quartz Watch with Stainless-Steel Bracelet R4253102502,275.0,2.9,2,https://www.amazon.ca/Furla-Womens-R4253102502-Silver-Stainless-Steel/dp/B01M086E6U/ref=sr_1_13152?keywords=watch&qid=1655331980&s=fashion&sr=1-13152,https://m.media-amazon.com/images/I/513Ea57iwHL._AC_UL320_.jpg,Furla
36433,Women's W0838L3 Park Ave Silver Watch,255.0,1.0,3,https://www.amazon.ca/Guess-Analog-Watch-Women-W0838L3/dp/B01L14HKEW/ref=sr_1_13153?keywords=watch&qid=1655331980&s=fashion&sr=1-13153,https://m.media-amazon.com/images/I/51krNthD1aL._AC_UL320_.jpg,GUESS?
36448,W70704 womens quartz watch,341.0,0.0,1,https://www.amazon.ca/Gant-W70704-womens-quartz-wristwatch/dp/B00UJD5YSQ/ref=sr_1_13161?keywords=watch&qid=1655331982&s=fashion&sr=1-13161,https://m.media-amazon.com/images/I/81QihswJx-L._AC_UL320_.jpg,Gant
36461,12924-001 Women's Classic Milanese Steel Mesh Bracelet White MOP Dial Watch,196.97,4.7,22,https://www.amazon.ca/Bering-12924-001-Classic-Milanese-Bracelet/dp/B00RG3SF38/ref=sr_1_13177?keywords=watch&qid=1655331982&s=fashion&sr=1-13177,https://m.media-amazon.com/images/I/61cug5LBXFL._AC_UL320_.jpg,BERING
36464,Womens Analogue Classic Quartz Watch with Leather Strap JJ150,327.95,0.0,3,https://www.amazon.ca/Jacob-Jensen-Quartz-Ladies-Watch/dp/B0721QYWH5/ref=sr_1_13184?keywords=watch&qid=1655331982&s=fashion&sr=1-13184,https://m.media-amazon.com/images/I/81uJ2NojdgL._AC_UL320_.jpg,Jacob Jensen
36466,Luxury Shiny Diamonds Mosaic Shell Dial Quartz Ladies Bracelet Watch #W50369L,285.42,2.8,5,https://www.amazon.ca/Time100-Shining-Diamond-Bracelet-W50369L/dp/B015O6LOEU/ref=sr_1_13186?keywords=watch&qid=1655331982&s=fashion&sr=1-13186,https://m.media-amazon.com/images/I/71jgU-qmr3L._AC_UL320_.jpg,TIME100
36467,Women's Watch New Series 743,318.12,0.0,3,https://www.amazon.ca/Jacob-Jensen-Womens-Watch-New/dp/B000NOUSSM/ref=sr_1_13188?keywords=watch&qid=1655331982&s=fashion&sr=1-13188,https://m.media-amazon.com/images/I/71kUiUwjatL._AC_UL320_.jpg,Jacob Jensen
36469,Activity Rond Touch 000351680 Women's Watch,135.0,4.7,4,https://www.amazon.ca/TOUS-Activity-Touch-000351680-Womens/dp/B08QYR9T5H/ref=sr_1_13193?keywords=watch&qid=1655331982&s=fashion&sr=1-13193,https://m.media-amazon.com/images/I/61aleZ3NMGL._AC_UL320_.jpg,TOUS
36470,LET MESH SS/IPRG 351490 Woman Watch Silver,179.0,4.7,7,https://www.amazon.ca/TOUS-351490-Woman-Watch-Silver/dp/B0851PR5TY/ref=sr_1_13194?keywords=watch&qid=1655331982&s=fashion&sr=1-13194,https://m.media-amazon.com/images/I/61R4V1rWroL._AC_UL320_.jpg,TOUS
36472,DIGISQUARED IPRG Watch 351530 Woman Rose Gold,179.0,0.0,1,https://www.amazon.ca/TOUS-DIGISQUARED-Watch-351530-Woman/dp/B084C48QZV/ref=sr_1_13196?keywords=watch&qid=1655331982&s=fashion&sr=1-13196,https://m.media-amazon.com/images/I/71rVjEtvz3L._AC_UL320_.jpg,TOUS
36473,Real Bear MESH SS/IPG 900350385 Gray Women's Watch,155.0,4.0,5,https://www.amazon.ca/TOUS-Real-900350385-Womens-Watch/dp/B07YJT2HBC/ref=sr_1_13197?keywords=watch&qid=1655331982&s=fashion&sr=1-13197,https://m.media-amazon.com/images/I/61XyHpTpRBL._AC_UL320_.jpg,TOUS
36474,"Bear Time Steel Watch (34mm), Bear Time De Steel Ref: 900350305, Bracelet",155.0,4.8,6,https://www.amazon.ca/TOUS-900350305-Silver-Woman-Watch/dp/B07YCV74DB/ref=sr_1_13198?keywords=watch&qid=1655331982&s=fashion&sr=1-13198,https://m.media-amazon.com/images/I/61Q9ynf3iRL._AC_UL320_.jpg,TOUS
36475,Real Bear Watch 900350360 Woman Pink Leather,159.0,2.8,2,https://www.amazon.ca/TOUS-Watch-900350360-Woman-Leather/dp/B07YCTR45W/ref=sr_1_13199?keywords=watch&qid=1655331982&s=fashion&sr=1-13199,https://m.media-amazon.com/images/I/61lgAx1jkyL._AC_UL320_.jpg,TOUS
36503,Watch TOUS DIGIBEAR SS 900350025 Woman Silver,145.0,0.0,2,https://www.amazon.ca/Watch-TOUS-DIGIBEAR-900350025-Silver/dp/B07NJ46N3H/ref=sr_1_13215?keywords=watch&qid=1655331983&s=fashion&sr=1-13215,https://m.media-amazon.com/images/I/61UQZYegtdL._AC_UL320_.jpg,TOUS
36504,Bear TIME IPRG 800350925 Women's Watch Pink,145.0,4.4,13,https://www.amazon.ca/TOUS-Bear-800350925-Womens-Watch/dp/B07J45P39D/ref=sr_1_13216?keywords=watch&qid=1655331983&s=fashion&sr=1-13216,https://m.media-amazon.com/images/I/61bZ8izsIVL._AC_UL320_.jpg,TOUS
36505,Bear TIME IPRG 800350920 Black Woman Watch,145.0,4.7,27,https://www.amazon.ca/TOUS-800350920-Black-Woman-Watch/dp/B07J45JHDT/ref=sr_1_13217?keywords=watch&qid=1655331983&s=fashion&sr=1-13217,https://m.media-amazon.com/images/I/61HuiY0pNzL._AC_UL320_.jpg,TOUS
36506,S-MESH SS/IP Blue 800350830 Blue Woman Watch,179.0,0.0,2,https://www.amazon.ca/TOUS-S-MESH-800350830-Woman-Watch/dp/B07HP2NMLK/ref=sr_1_13218?keywords=watch&qid=1655331983&s=fashion&sr=1-13218,https://m.media-amazon.com/images/I/61EqtKGd9iL._AC_UL320_.jpg,TOUS
36507,Murano Glass Men's Millefiori Watch with Leather Band - Black,173.12,0.0,1,https://www.amazon.ca/GlassOfVenice-Murano-Glass-Millefiori-Leather/dp/B07H4HQJV2/ref=sr_1_13219?keywords=watch&qid=1655331983&s=fashion&sr=1-13219,https://m.media-amazon.com/images/I/61vyYVnBxLL._AC_UL320_.jpg,GlassOfVenice
36513,giada Womens Analogue Quartz Watch with Calfskin Bracelet R4251113517,171.0,0.0,3,https://www.amazon.ca/Furla-Womens-R4251113517-Leather-Calfskin/dp/B07B43FD3H/ref=sr_1_13225?keywords=watch&qid=1655331983&s=fashion&sr=1-13225,https://m.media-amazon.com/images/I/61WpaRcTuGL._AC_UL320_.jpg,Furla
36517,"Women's OC0440 Casual Acqua Star Watch, Red",169.95,0.0,1,https://www.amazon.ca/OCEANAUT-Womens-OC0440-Casual-Acqua/dp/B01N9T4OD6/ref=sr_1_13229?keywords=watch&qid=1655331983&s=fashion&sr=1-13229,https://m.media-amazon.com/images/I/81fS08l+ACL._AC_UL320_.jpg,Oceanaut
36518,Giada Watch R4251108512 White Woman,171.0,0.0,3,https://www.amazon.ca/Furla-Giada-Watch-R4251108512-White/dp/B01N700MI3/ref=sr_1_13230?keywords=watch&qid=1655331983&s=fashion&sr=1-13230,https://m.media-amazon.com/images/I/71wodMMKNBL._AC_UL320_.jpg,Furla
36519,V177LECIMC Women's Silver Dial Classic Analog Watch with 2 Hands,170.0,0.0,1,https://www.amazon.ca/V177LECIMC-Womens-Silver-Classic-Analog/dp/B01DM8RMAM/ref=sr_1_13231?keywords=watch&qid=1655331983&s=fashion&sr=1-13231,https://m.media-amazon.com/images/I/51I-Ah8B02L._AC_UL320_.jpg,Obaku
36521,"Women's OC6418 Casual Allure Watch, Mother of Pearl",156.25,0.0,1,https://www.amazon.ca/OCEANAUT-Womens-OC6418-Casual-Allure/dp/B00LO9JNF4/ref=sr_1_13240?keywords=watch&qid=1655331983&s=fashion&sr=1-13240,https://m.media-amazon.com/images/I/81zaF0STHEL._AC_UL320_.jpg,Oceanaut
36522,ORLOGI Women's TK618OR Leather Orange Crystal Slap Watch,126.48,2.0,1,https://www.amazon.ca/TKO-ORLOGI-TK618OR-Leather-Crystal/dp/B006QY1EJU/ref=sr_1_13244?keywords=watch&qid=1655331983&s=fashion&sr=1-13244,https://m.media-amazon.com/images/I/81gKV-ocM9L._AC_UL320_.jpg,TKO
36523,Rome Womens Analogue Quartz Watch with Stainless-Steel Bracelet PJ5399X1,176.4,0.0,1,https://www.amazon.ca/PULSAR-ROME-Womens-watches-PJ5399X1/dp/B004VCMAA6/ref=sr_1_13245?keywords=watch&qid=1655331983&s=fashion&sr=1-13245,https://m.media-amazon.com/images/I/51Vhn0BeC9L._AC_UL320_.jpg,Pulsar
36536,Analogue (Model: IC018125),89.0,4.3,89,https://www.amazon.ca/Colour-Analogue-Silicone-Bracelet-IC018125/dp/B08B6CV1DL/ref=sr_1_13260?keywords=watch&qid=1655331985&s=fashion&sr=1-13260,https://m.media-amazon.com/images/I/41vuwvFne6L._AC_UL320_.jpg,ICE-WATCH
36537,Ice love heart small IC015267 Womens japanese-quartz watch,84.0,4.0,13,https://www.amazon.ca/heart-small-IC015267-Womens-japanese-quartz/dp/B0793G9J5D/ref=sr_1_13261?keywords=watch&qid=1655331985&s=fashion&sr=1-13261,https://m.media-amazon.com/images/I/61TNisoaTcL._AC_UL320_.jpg,ICE-WATCH
36538,Nurse 2 Blue Watch in Gold (Large),85.92,3.4,3,https://www.amazon.ca/Nurse-Blue-Watch-Gold-Large/dp/B00LOE4ZLQ/ref=sr_1_13262?keywords=watch&qid=1655331985&s=fashion&sr=1-13262,https://m.media-amazon.com/images/I/81FWs6PPz1L._AC_UL320_.jpg,Whimsical Gifts
36539,Pisces Watch in Silver (Large),85.82,3.6,6,https://www.amazon.ca/Pisces-Watch-in-Silver-Large/dp/B002DJ97M8/ref=sr_1_13263?keywords=watch&qid=1655331985&s=fashion&sr=1-13263,https://m.media-amazon.com/images/I/81PNjrhjFKL._AC_UL320_.jpg,Whimsical Gifts
36548,"Manta Wood Watch, Handmade Watch",213.9,4.7,4,https://www.amazon.ca/Mistura-Manta-Watch-Handmade-MIYUKI/dp/B095THWD4H/ref=sr_1_13278?keywords=watch&qid=1655331985&s=fashion&sr=1-13278,https://m.media-amazon.com/images/I/61vYQ0bv5FS._AC_UL320_.jpg,Mistura
36549,"Wooden Watches, Marco Design, Mistura Watches, Sante Elena Collection (Grey red flowers)",239.22,0.0,1,https://www.amazon.ca/Wooden-Watches-Mistura-Collection-flowers/dp/B0821Q92HK/ref=sr_1_13279?keywords=watch&qid=1655331985&s=fashion&sr=1-13279,https://m.media-amazon.com/images/I/511P5aCmPmL._AC_UL320_.jpg,Mistura
36550,"Lenzo Handmade Wood Watch, Santa Elena Collection by Mistura",188.59,0.0,2,https://www.amazon.ca/Handmade-Collection-Mistura-Hollister-Multiflower/dp/B081HW6ZC1/ref=sr_1_13280?keywords=watch&qid=1655331985&s=fashion&sr=1-13280,https://m.media-amazon.com/images/I/51wkcnouJML._AC_UL320_.jpg,Mistura
36562,Caravelle by Bulova Dress Watch (Model: 43L219),166.08,4.0,1,https://www.amazon.ca/Caravelle-Bulova-Dress-Watch-Model/dp/B083Y5X7HB/ref=sr_1_13294?keywords=watch&qid=1655331985&s=fashion&sr=1-13294,https://m.media-amazon.com/images/I/71SrKGEKtlL._AC_UL320_.jpg,Caravelle designed by Bulova
36563,"Women’s Scrub Petite Watch for Medical Professionals - Easy to Read Small Face, Luminous Hands, Silicone Band, Second Hand, Military Time for Nurses, Doctors,Students in Scrub Matching Colors",83.1,4.0,2332,https://www.amazon.ca/Speidel-Womens-Petite-Medical-Professionals/dp/B07HJ95VDM/ref=sr_1_13295?keywords=watch&qid=1655331985&s=fashion&sr=1-13295,https://m.media-amazon.com/images/I/61Yf7stVCIL._AC_UL320_.jpg,Speidel
36564,"ICE.GL.BRG.U.S.14, Orologio",89.0,4.7,786,https://www.amazon.ca/Ice-Watch-Glam-rosegold-black-ICE-GL-BRG-U-S-14/dp/B00L8ULQ1S/ref=sr_1_13296?keywords=watch&qid=1655331985&s=fashion&sr=1-13296,https://m.media-amazon.com/images/I/51gjpdlA2kL._AC_UL320_.jpg,ICE-WATCH
36565,Nurse Blue Watch in Gold (Large),85.82,4.4,16,https://www.amazon.ca/Nurse-Blue-Watch-Gold-Large/dp/B001YQGJX6/ref=sr_1_13297?keywords=watch&qid=1655331985&s=fashion&sr=1-13297,https://m.media-amazon.com/images/I/81Tmmjo8PhL._AC_UL320_.jpg,Whimsical Gifts
36566,Quilting Watch in Gold (Large),85.82,3.0,16,https://www.amazon.ca/Quilting-Watch-in-Gold-Large/dp/B0029DP8DK/ref=sr_1_13298?keywords=watch&qid=1655331985&s=fashion&sr=1-13298,https://m.media-amazon.com/images/I/81uC6E2eDGL._AC_UL320_.jpg,Whimsical Gifts
36567,Easter Eggs Watch in Gold (Large),85.82,4.1,5,https://www.amazon.ca/Easter-Eggs-Watch-Gold-Large/dp/B0029DP75Y/ref=sr_1_13299?keywords=watch&qid=1655331985&s=fashion&sr=1-13299,https://m.media-amazon.com/images/I/81I5VU92gtL._AC_UL320_.jpg,Whimsical Gifts
36568,Pharmacist Watch in Gold (Large),85.82,4.2,5,https://www.amazon.ca/Pharmacist-Watch-in-Gold-Large/dp/B000XSMYFS/ref=sr_1_13300?keywords=watch&qid=1655331985&s=fashion&sr=1-13300,https://m.media-amazon.com/images/I/81dWGa5eHyL._AC_UL320_.jpg,Whimsical Gifts
